customer_id,first_name,last_name,gender,date_of_birth,age,email,phone_number,address,city_id,city_name,state_id,pin_code,city_tier,region_id,occupation,annual_income_inr,customer_segment,product_line,plan_id,acquisition_channel,acquisition_date,tenure_months,customer_status,churn_date
C0012451,Ritika,Chavan,Female,01-04-1971,55,ritika.chavan342@gmail.com,+918102788958,"Villa 161, Industrial Nagar, Bhubaneswar",CT0022,Bhubaneswar,ST023,751868,Tier-2,RG04,Small Business Owner,1511046.0,Value,OTT Bundles,PL019,Partner/Reseller,12-07-2015,128,Active,
C0012452,Ananya,Bhardwaj,Female,31-03-1990,36,ananya.bhardwaj425@outlook.com,+919362871162,"Flat 112, Park View Phase, Jamshedpur",CT0058,Jamshedpur,ST025,831044,Tier-3,RG04,Doctor,3310794.0,Mass,Prepaid Mobile,PL001,Retail Store,13-11-2021,52,Active,
C0012453,Zara,Shah,Female,31-03-1994,32,zara.shah27@gmail.com,+917926447118,"Apartment 62, Industrial Nagar, Mysuru",CT0027,Mysuru,ST015,570638,Tier-2,RG03,Retail Shopkeeper,678392.0,Value,Prepaid Mobile,PL005,Referral,07-02-2014,145,Active,
C0012454,Mohit,Qureshi,Male,01-04-1995,31,mohit.qureshi479@yahoo.in,+916041165173,"Villa 217, Hill Colony, Panaji",CT0063,Panaji,ST013,403115,Tier-3,RG02,Farmer,403832.0,Premium,Fiber Broadband,PL016,Field Agent,06-01-2017,110,Active,
C0012455,Reyansh,Pawar,Male,31-03-1990,36,reyansh.pawar47@rediffmail.com,+917148772160,"Shop No. 281, New Sector, Vadodara",CT0020,Vadodara,ST011,390458,Tier-2,RG02,Small Business Owner,2275422.0,Value,Prepaid Mobile,PL004,Partner/Reseller,08-01-2016,61,Churned,17-02-2021
C0012456,Akash,Mehta,Male,31-03-2005,21,akash.mehta117@hotmail.com,+919175639326,"House No. 257, Model Town Road, Gaya",CT0057,Gaya,ST024,823970,Tier-3,RG04,Sales Executive,466881.0,Premium,Postpaid Mobile,PL010,Online,13-10-2021,53,Active,
C0012457,Krishna,Nayak,Male,31-03-1994,32,krishna.nayak654@outlook.com,+916567300801,"Door No. 9, Model Town Nagar, Hyderabad",CT0006,Hyderabad,ST019,500100,Metro,RG03,Auto/Cab Driver,377856.0,Mass,Prepaid Mobile,PL001,Partner/Reseller,02-07-2017,104,Active,
C0012458,Aadhya,Syed,Female,31-03-2005,21,aadhya.syed475@rediffmail.com,+918733616019,"Door No. 350, Lake Marg, Mysuru",CT0027,Mysuru,ST015,570028,Tier-2,RG03,Small Business Owner,1559160.0,Premium,Postpaid Mobile,PL010,Tele-sales,2024/04/04,4,Churned,29-08-2024
C0012459,Reyansh,Borah,Male,31-03-1998,28,reyansh.borah308@gmail.com,+918868283348,"Plot 295, Rajaji Colony, Pune",CT0007,Pune,ST010,411163,Metro,RG02,Auto/Cab Driver,351490.0,Value,OTT Bundles,PL019,Tele-sales,13-06-2016,117,Active,
C0012460,Ayaan,Malhotra,Male,31-03-1973,53,ayaan.malhotra901@rediffmail.com,+916504477269,"Villa 276, Hill Street, Amritsar",CT0032,Amritsar,ST003,143352,Tier-2,RG01,Data Analyst,740556.0,Premium,Postpaid Mobile,PL011,Tele-sales,16-08-2019,79,Active,
C0012461,Navya,Borah,Female,31-03-2001,25,navya.borah495@hotmail.com,+918496996992,"House No. 225, Vasant Colony, Ahmedabad",CT0008,Ahmedabad,ST011,380670,Metro,RG02,Retail Shopkeeper,437779.0,Value,Prepaid Mobile,PL005,Field Agent,01-01-2014,146,Active,
C0012462,Tarun,Nair,Male,31-03-1996,30,tarun.nair586@hotmail.com,+918411550850,"Shop No. 349, Old Cross, Dehradun",CT0033,Dehradun,ST006,248984,Tier-2,RG01,Self Employed,1041459.0,Premium,Fiber Broadband,PL017,Referral,23-04-2015,131,Active,
C0012463,Shreya,Bose,Female,31-03-1976,50,shreya.bose128@outlook.com,+919782895026,"Door No. 74, Green Park Sector, Cuttack",CT0054,Cuttack,ST023,753361,Tier-3,RG04,Police Officer,980970.0,Value,Prepaid Mobile,PL003,Retail Store,21-11-2014,136,Active,
C0012464,Siddharth,Ghosh,Male,01-04-1979,47,siddharth.ghosh916@gmail.com,+916325489039,"Plot 125, MG Cross, Patna",CT0021,Patna,ST024,800572,Tier-2,RG04,Nurse,318390.0,Value,Prepaid Mobile,PL003,Retail Store,21-03-2019,84,Active,
C0012465,Riya,Murthy,Female,31-03-1984,42,riya.murthy229@hotmail.com,+918565953541,"Door No. 201, Shivaji Nagar, Nagpur",CT0015,Nagpur,ST010,440066,Tier-2,RG02,Farmer,441315.0,Premium,Fiber Broadband,PL016,Partner/Reseller,01-01-2014,146,Active,
C0012466,Fatima,Naidu,Female,31-03-1989,37,fatima.naidu891@gmail.com,+918667033082,"Shop No. 27, New Sector, Noida",CT0010,Noida,ST004,201558,Metro,RG01,Freelancer,,Value,Prepaid Mobile,PL005,Referral,01-01-2014,146,Active,
C0012467,Vidya,Subramanian,Female,31-03-1977,49,vidya.subramanian386@hotmail.com,+919346666764,"Shop No. 399, Rajaji Phase, Mumbai",CT0002,Mumbai,ST010,400208,Metro,RG02,Factory Worker,365106.0,Value,Prepaid Mobile,PL004,Partner/Reseller,24-07-2020,68,Active,
C0012468,Bhavana,Nayak,Female,01-04-1999,27,bhavana.nayak81@gmail.com,+917077395084,"Plot 92, Nehru Marg, Chennai",CT0004,Chennai,ST016,600539,Metro,RG03,Self Employed,504512.0,Premium,OTT Bundles,PL020,Retail Store,29-01-2014,145,Active,
C0012469,Sneha,Chakraborty,Female,31-03-1989,37,sneha.chakraborty753@yahoo.in,+917155000061,"Flat 325, Indira Layout, Tirupati",CT0042,Tirupati,ST018,517923,Tier-3,RG03,Retired,257701.0,Value,Prepaid Mobile,PL003,Online,17-01-2019,28,Churned,28-05-2021
C0012470,Preeti,Mahanta,Female,31-03-1989,37,preeti.mahanta322@rediffmail.com,+916660401511,"Apartment 143, Civil Lines Road, Shimla",CT0061,Shimla,ST007,171579,Tier-3,RG01,HR Executive,810975.0,Premium,Prepaid Mobile,PL006,Online,27-03-2025,12,Active,
C0012471,Nikhil,Pathan,Male,31-03-1994,32,nikhil.pathan430@hotmail.com,+917997049125,"Flat 209, Rajaji Colony, Amritsar",CT0032,Amritsar,ST003,143531,Tier-2,RG01,Homemaker,74920.0,Enterprise,IoT Solutions,PL024,Referral,21-11-2018,88,Active,
C0012472,Manish,Bhattacharya,Male,31-03-1972,54,,+917733889457,"Villa 67, Park View Marg, Gurugram",CT0009,Gurugram,ST002,122357,Metro,RG01,Delivery Partner,194937.0,Premium,Smart Home,PL025,App Self-Service,15-06-2015,129,Active,
C0012473,Rohan,Joshi,Male,31-03-1996,30,rohan.joshi236@gmail.com,+916364111437,"Apartment 202, Civil Lines Nagar, Jaipur",CT0011,Jaipur,ST005,302264,Tier-2,RG01,Sales Executive,757415.0,Premium,Postpaid Mobile,PL010,Field Agent,09-03-2016,120,Active,
C0012474,Sarika,Goel,Female,01-04-2003,23,sarika.goel102@gmail.com,+919017120026,"Door No. 137, Hill Lane, Chandigarh",CT0023,Chandigarh,ST009,160131,Tier-2,RG01,Small Business Owner,2155845.0,Value,Prepaid Mobile,PL005,Partner/Reseller,01-01-2014,146,Active,
C0012475,Rahul,Shah,Male,01-04-1983,43,rahul.shah37@rediffmail.com,+916565188085,"Shop No. 147, Tilak Road, Madurai",CT0028,Maadurai,ST016,625529,Tier-2,RG03,Sales Executive,328954.0,Premium,Prepaid Mobile,PL006,Online,01-01-2014,146,Active,
C0012476,Geeta,Banerjee,Female,31-03-1980,46,geeta.banerjee943@gmail.com,+919926001648,"Apartment 390, Old Nagar, Ranchi",CT0025,Ranchi,ST025,834908,Tier-2,RG04,School Teacher,308206.0,Value,Prepaid Mobile,PL005,Tele-sales,26-06-2024,21,Active,
C0012477,Varun,Roy,Male,31-03-1982,44,varun.roy721@gmail.com,+916261228419,"Villa 327, Lakshmi Layout, Nashik",CT0030,Nashik,ST010,422648,Tier-2,RG02,Farmer,364313.0,Premium,Prepaid Mobile,PL006,Field Agent,01-01-2014,146,Active,
C0012478,Pranav,Yadav,Male,01-04-1987,39,pranav.yadav589@gmail.com,+916121067270,"Door No. 116, Ashok Marg, New Delhi",CT0001,New Delhi,ST001,110716,Metro,RG01,Software Engineer,1354055.0,Premium,Smart Home,PL025,Online,03-12-2021,51,Active,
C0012479,Divya,Krishnan,Female,31-03-2006,20,divya.krishnan949@gmail.com,+918827585566,"Shop No. 263, Hill Sector, Mumbai",CT0002,Mumbai,ST010,400704,Metro,RG02,Operations Manager,1011762.0,Value,Fiber Broadband,PL015,Retail Store,09-11-2021,52,Active,
C0012480,Anil,Khan,Male,31-03-1973,53,anil.khan56@yahoo.in,+919201052042,"Shop No. 320, Krishna Marg, Panaji",CT0063,Panaji,ST013,403693,Tier-3,RG02,Doctor,3789003.0,Premium,OTT Bundles,PL020,Tele-sales,22-06-2021,57,Active,
C0012481,Harish,Pandey,Male,31-03-1976,50,harish.pandey448@yahoo.in,+917155628589,"Villa 217, Patel Layout, Varanasi",CT0037,Varanasi,ST004,221920,Tier-2,RG01,Self Employed,1291449.0,Value,Prepaid Mobile,PL003,Field Agent,08-12-2018,87,Active,
C0012482,Sanjay,Sarkar,Male,31-03-2005,21,,+916407020752,"Plot 37, Tilak Phase, Cuttack",CT0054,Cuttack,ST023,753602,Tier-3,RG04,Student,119314.0,Premium,Prepaid Mobile,PL006,Retail Store,06-03-2024,24,Active,
C0012483,Ravi,Ansari,Male,01-04-2007,19,ravi.ansari736@hotmail.com,+917363647235,"Door No. 338, Indira Sector, Hubballi",CT0047,Hubballi,ST015,580370,Tier-3,RG03,Doctor,3927234.0,Premium,Prepaid Mobile,PL006,Online,24-03-2014,144,Active,
C0012484,Shreya,Chopra,Female,31-03-1989,37,shreya.chopra538@hotmail.com,+917686487821,"Shop No. 201, Lakshmi Sector, Shillong",CT0065,SHILLONG,ST034,793539,Tier-3,RG04,Civil Engineer,606911.0,Premium,5G,PL012,Tele-sales,19-01-2014,146,Active,
C0012485,Tarun,Bhardwaj,Male,01-04-2003,23,tarun.bhardwaj738@yahoo.in,+916716730225,,CT0045,Tiruchirappalli,ST016,620595,Tier-3,RG03,Auto/Cab Driver,372193.0,Value,Prepaid Mobile,PL003,Retail Store,24-11-2022,40,Active,
C0012486,Lata,Aggarwal,Female,31-03-2008,18,lata.aggarwal181@outlook.com,+917071766387,"Villa 231, Patel Layout, Bengaluru",CT0003,Bengaluru,ST015,560560,Metro,RG03,Retired,311805.0,Mass,Prepaid Mobile,PL002,Online,21-05-2021,24,Churned,07-06-2023
C0012487,Rahul,Shah,Male,31-03-1970,56,,+917491107706,"House No. 19, Gandhi Lane, Bikaner",CT0051,Bikaner,ST005,334611,Tier-3,RG01,Government Employee,1139205.0,Premium,Fiber Broadband,PL016,Retail Store,10-10-2020,65,Active,
C0012488,Gopal,Raju,Male,31-03-1982,44,gopal.raju201@hotmail.com,+917215141719,"Shop No. 168, Hill Lane, Mumbai",CT0002,Mumbai,ST010,400462,Metro,RG02,Farmer,158126.0,Premium,Prepaid Mobile,PL006,Tele-sales,05-02-2026,1,Active,
C0012489,Nisha,Aggarwal,Female,31-03-2006,20,nisha.aggarwal161@rediffmail.com,+917877823962,"Door No. 76, Gandhi Street, Shillong",CT0065,Shillong,ST034,793732,Tier-3,RG04,HR Executive,667786.0,Value,Prepaid Mobile,PL005,Retail Store,09-05-2022,46,Active,
C0012490,Vijay,Chakraborty,Male,31-03-1982,44,vijay.chakraborty678@outlook.com,+916152530592,"Door No. 381, Vivekananda Nagar, Nagpur",CT0015,Nagpur,ST010,440101,Tier-2,RG02,Sales Executive,578520.0,Value,Prepaid Mobile,PL004,Retail Store,01-04-2019,83,Active,
C0012491,Karthik,Nayak,Male,31-03-2008,18,karthik.nayak882@outlook.com,+917437085047,"Villa 205, Park View Lane, Tiruchirappalli",CT0045,Tiruchiraappalli,ST016,620769,Tier-3,RG03,Small Business Owner,2492174.0,Value,Fiber Broadband,PL015,Field Agent,30-11-2021,51,Active,
C0012492,Mahesh,Iyengar,Male,01-04-1999,27,mahesh.iyengar563@rediffmail.com,+919319588383,"Shop No. 239, Model Town Marg, Kollam",CT0046,Kollam,ST017,691326,Tier-3,RG03,Delivery Partner,224410.0,Value,Prepaid Mobile,PL004,Retail Store,11-11-2025,1,Churned,13-12-2025
C0012493,Pranav,Bhosale,Male,31-03-1989,37,pranav.bhosale840@hotmail.com,+919224727187,"Apartment 259, Lakshmi Colony, Panaji",CT0063,Panaji,ST013,403953,Tier-3,RG02,Delivery Partner,289962.0,Value,OTT Bundles,PL019,Retail Store,02-01-2015,134,Active,
C0012494,Faisal,Ansari,Male,31-03-1977,49,faisal.ansari165@yahoo.in,+917320431803,"House No. 366, Lakshmi Colony, Cuttack",CT0054,Cuttack,ST023,753193,Tier-3,RG04,Bank Officer,923540.0,Premium,Fiber Broadband,PL017,Retail Store,19-11-2021,34,Churned,26-09-2024
C0012495,Lata,Tiwari,Female,01-04-1995,31,lata.tiwari775@yahoo.in,+917329037401,"Door No. 86, Green Park Street, Dehradun",CT0033,Dehradun,ST006,248902,Tier-2,RG01,Farmer,147245.0,Premium,Fiber Broadband,PL018,Online,01-01-2014,146,Active,
C0012496,Lakshmi,Chavan,Female,31-03-1984,42,lakshmi.chavan739@gmail.com,+917580689249,"Door No. 65, Vivekananda Phase, Raipur",CT0026,Raipur,ST027,492321,Tier-2,RG04,Government Employee,753178.0,Value,Prepaid Mobile,PL005,Online,02-08-2015,127,Active,
C0012497,Sarika,Bhardwaj,Female,31-03-1997,29,sarika.bhardwaj358@gmail.com,+917661245824,"Flat 209, Lake Road, Chennai",CT0004,Chennai,ST016,600734,Metro,RG03,Farmer,511744.0,Premium,Prepaid Mobile,PL006,Online,01-01-2014,18,Churned,12-07-2015
C0012498,Faisal,Nayak,Male,31-03-1992,34,faisal.nayak895@hotmail.com,+916164819808,"Apartment 69, MG Layout, Noida",CT0010,Noida,ST004,201880,Metro,RG01,Homemaker,111126.0,Value,Prepaid Mobile,PL003,Field Agent,21-07-2018,92,Active,
C0012499,Sunita,Bhat,Female,31-03-1978,48,sunita.bhat761@rediffmail.com,+917566662532,"Apartment 7, Old Street, Vadodara",CT0020,Vadodara,ST011,390286,Tier-2,RG02,Software Engineer,2714417.0,Value,Prepaid Mobile,PL003,Online,02-03-2019,84,Active,
C0012500,Preeti,Chakraborty,Female,01-04-1995,31,preeti.chakraborty929@rediffmail.com,+916943072247,"Door No. 267, Lake Layout, Ludhiana",CT0031,Ludhiana,ST003,141231,Tier-2,RG01,Delivery Partner,373718.0,Premium,Postpaid Mobile,PL008,Partner/Reseller,29-10-2022,41,Active,
C0012501,Divya,Mirza,Female,31-03-1984,42,divya.mirza366@yahoo.in,+918855625027,"Plot 268, Civil Lines Lane, Chennai",CT0004,Chennai,ST016,600568,Metro,RG03,Sales Executive,575890.0,Premium,Fiber Broadband,PL017,Online,07-10-2020,65,Active,
C0012502,Reyansh,Mehrotra,Male,31-03-1984,42,user334_at_mail,+919854065039,"House No. 127, Tilak Road, Durgapur",CT0053,Durgapur,ST022,713641,Tier-3,RG04,Operations Manager,1353052.0,Premium,OTT Bundles,PL020,Online,03-06-2019,81,Active,
C0012503,Pari,Mohanty,Female,31-03-2008,18,pari.mohanty787@gmail.com,+919952818872,"Plot 353, Nehru Street, Ajmer",CT0040,Ajmer,ST005,305902,Tier-3,RG01,Student,,Premium,5G,PL014,Online,28-05-2018,94,Active,
C0012504,Geeta,Paul,Female,31-03-1977,49,geeta.paul192@hotmail.com,+916519872091,"Plot 378, Shivaji Lane, Amritsar",CT0032,Amritsar,ST003,143264,Tier-2,RG01,Police Officer,995259.0,Premium,Smart Home,PL025,Retail Store,08-11-2021,52,Active,
C0012505,Priya,Hegde,Female,01-04-1999,27,priya.hegde785@outlook.com,+916521806102,"Villa 179, Park View Layout, Bengaluru",CT0003,Bengaluru,ST015,560572,Metro,RG03,Sales Executive,527241.0,Premium,5G,PL012,Retail Store,05-06-2018,93,Active,
C0012506,Mahesh,Borah,Male,31-03-1982,44,mahesh.borah480@rediffmail.com,+919914660547,"Plot 397, Civil Lines Colony, Madurai",CT0028,Madurai,ST016,625392,Tier-2,RG03,Auto/Cab Driver,392131.0,Value,Postpaid Mobile,PL007,Retail Store,13-07-2022,44,Active,
C0012507,Ayesha,Das,Female,31-03-1993,33,ayesha.das696@outlook.com,+917359073433,"House No. 235, Tilak Layout, Raipur",CT0026,Raipur,ST027,492321,Tier-2,RG04,Delivery Partner,198421.0,Premium,Postpaid Mobile,PL009,Online,04-10-2016,113,Active,
C0012508,Lata,Mohanty,Female,31-03-1994,32,lata.mohanty514@hotmail.com,+916757774224,"Flat 76, Subhash Cross, Guwahati",CT0024,Guwahati,ST026,781980,Tier-2,RG04,Sales Executive,,Enterprise,Enterprise,PL021,App Self-Service,05-01-2017,110,Active,
C0012509,Gopal,Bhosale,Male,31-03-1970,56,gopal.bhosale928@outlook.com,+917399810354,"Shop No. 171, Patel Colony, Mumbai",CT0002,Mumbai,ST010,400686,Metro,RG02,Civil Engineer,1446354.0,Value,Prepaid Mobile,PL003,Retail Store,31-12-2017,54,Churned,28-07-2022
C0012510,Pooja,Hegde,Female,31-03-1989,37,pooja.hegde805@outlook.com,+916810465267,"Shop No. 122, New Layout, Varanasi",CT0037,Varanasi,ST004,221351,Tier-2,RG01,Freelancer,586448.0,Mass,Prepaid Mobile,PL001,Tele-sales,20-01-2018,98,Active,
C0012511,Geeta,Bansal,Female,31-03-2008,18,geeta.bansal337@outlook.com,+916667131093,"Villa 111, New Layout, Patna",CT0021,Patna,ST024,800697,Tier-2,RG04,Nurse,,Value,Prepaid Mobile,PL004,Referral,04-05-2018,53,Churned,16-10-2022
C0012512,Neha,Rastogi,Female,31-03-1977,49,neha.rastogi248@hotmail.com,+916718524351,"House No. 276, Indira Marg, Tirupati",CT0042,Tirupati,ST018,517474,Tier-3,RG03,Self Employed,413567.0,Value,Fiber Broadband,PL015,Online,01-01-2014,146,Active,
C0012513,Tarun,Solanki,Male,01-04-1991,35,tarun.solanki546@outlook.com,+918993113689,"Apartment 109, Tilak Lane, Gangtok",CT0068,Gangtok,ST028,737970,Tier-3,RG04,Police Officer,537238.0,Value,Prepaid Mobile,PL004,Online,02-05-2014,142,Active,
C0012514,Srinivas,Modi,Male,31-03-2001,25,srinivas.modi200@outlook.com,+916105004413,"House No. 185, New Cross, Hubballi",CT0047,Hubballi,ST015,580138,Tier-3,RG03,Retired,708524.0,Premium,5G,PL012,Online,04-07-2025,8,Churned,16-03-2026
C0012515,Ravi,Chandran,Male,31-03-1981,45,ravi.chandran614@outlook.com,+917040455981,"House No. 396, Vasant Colony, Bengaluru",CT0003,Bengaluru,ST015,560731,Metro,RG03,Doctor,1272502.0,Premium,Postpaid Mobile,PL011,Online,08-12-2021,51,Active,
C0012516,Lakshmi,Shetty,Female,31-03-2008,18,lakshmi.shetty989@yahoo.in,+917918866398,"Door No. 286, Hill Marg, Pune",CT0007,Pune,ST010,411089,Metro,RG02,School Teacher,262842.0,Premium,Postpaid Mobile,PL010,Referral,09-01-2026,0,Churned,10-01-2026
C0012517,Sana,Gaikwad,Female,01-04-1991,35,sana.gaikwad75@gmail.com,+918621435338,"Villa 114, Hill Sector, Ludhiana",CT0031,Ludhiana,ST003,141404,Tier-2,RG01,Doctor,1631930.0,Premium,Postpaid Mobile,PL010,Retail Store,01-04-2018,95,Active,
C0012518,Nandini,Thakkar,Female,31-03-2008,18,nandini.thakkar606@gmail.com,+917681158384,"Plot 2, Lakshmi Road, Siliguri",CT0052,Siliguri,ST022,734262,Tier-3,RG04,Data Analyst,695975.0,Mass,Prepaid Mobile,PL001,Field Agent,02-08-2025,7,Churned,13-03-2026
C0012519,Kiara,Pathan,Female,31-03-1990,36,kiara.pathan151@rediffmail.com,+919221421703,"Villa 71, Shivaji Sector, Pune",CT0007,Pune,ST010,411826,Metro,RG02,Lawyer,892536.0,Premium,Postpaid Mobile,PL009,App Self-Service,26-08-2016,83,Churned,07-08-2023
C0012520,Sahil,Subramanian,Male,31-03-1994,32,sahil.subramanian914@yahoo.in,+918743486794,"Apartment 72, Lake Phase, Jamshedpur",CT0058,Jamshedpur,ST025,831869,Tier-3,RG04,HR Executive,1098042.0,Premium,Prepaid Mobile,PL006,Retail Store,22-04-2015,131,Active,
C0012521,Lata,Murthy,Female,31-03-2001,25,lata.murthy875@yahoo.in,+916036817041,"House No. 280, Ashok Colony, Kota",CT0050,Kota,ST005,7457,Tier-3,RG01,Auto/Cab Driver,191543.0,Mass,Prepaid Mobile,PL001,Retail Store,25-09-2020,66,Active,
C0012522,Aanya,Sharma,Female,31-03-1989,37,aanya.sharma739@rediffmail.com,+918724289369,"Villa 79, Ashok Sector, Thiruvananthapuram",CT0034,Thiruvananthapuram,ST017,695818,Tier-2,RG03,Auto/Cab Driver,305704.0,Value,Fiber Broadband,PL015,Partner/Reseller,22-09-2019,78,Active,
C0012523,Praveen,Reddy,Male,31-03-1992,34,praveen.reddy481@hotmail.com,+917658721598,"House No. 350, Vivekananda Sector, Thiruvananthapuram",CT0034,Thiruvananthapuram,ST017,695556,Tier-2,RG03,Sales Executive,,Value,Fiber Broadband,PL015,Online,16-10-2025,5,Active,
C0012524,Deepak,Yadav,Male,31-03-1986,40,deepak.yadav831@gmail.com,+916471384923,"Apartment 70, Green Park Layout, Chandigarh",CT0023,Chandigarh,ST009,160930,Tier-2,RG01,Retired,608578.0,Premium,Postpaid Mobile,PL011,Retail Store,24-05-2020,70,Active,
C0012525,Sahil,Desai,Male,31-03-1982,44,,24046,"House No. 373, New Road, Coimbatore",CT0016,Coimbatore,ST016,641146,Tier-2,RG03,Retired,745362.0,Value,Prepaid Mobile,PL003,Tele-sales,11-02-2014,145,Active,
C0012526,Siddharth,Joshi,Male,31-03-2000,26,siddharth.joshi316@gmail.com,+919646251123,,CT0022,BHUBANESWAR,ST023,751819,Tier-2,RG04,School Teacher,587826.0,Premium,Fiber Broadband,PL016,Partner/Reseller,14-12-2018,87,Active,
C0012527,Zara,Roy,Female,31-03-1998,28,zara.roy438@rediffmail.com,+918552986333,"Door No. 43, Industrial Sector, Durgapur",CT0053,Durgapur,ST022,713311,Tier-3,RG04,Doctor,,Value,Prepaid Mobile,PL003,Online,07-04-2024,23,Active,
C0012528,Pankaj,Bhat,Male,31-03-2008,18,pankaj.bhat697@yahoo.in,+916190026200,"Shop No. 122, Gandhi Sector, Hyderabad",CT0006,Hyderabad,ST019,500996,Metro,RG03,Chartered Accountant,2842325.0,Premium,Postpaid Mobile,PL008,Retail Store,28-06-2017,17,Churned,24-12-2018
C0012529,Srinivas,Syed,Male,31-03-1993,33,srinivas.syed224@gmail.com,+918502721350,"Villa 395, Industrial Phase, Kanpur",CT0036,Kanpur,ST004,208137,Tier-2,RG01,Software Engineer,1885575.0,Value,Postpaid Mobile,PL007,Retail Store,05-08-2017,103,Active,
C0012530,Mohit,Chandran,Male,31-03-2000,26,user763_at_mail,+919969327070,"Door No. 200, Garden Road, Vijayawada",CT0029,Vijayawada,ST018,520077,Tier-2,RG03,School Teacher,691675.0,Premium,Fiber Broadband,PL016,Retail Store,19-12-2015,123,Active,
C0012531,Mahesh,Shinde,Male,31-03-1985,41,mahesh.shinde727@rediffmail.com,+918569590396,"Plot 190, New Phase, Bhubaneswar",CT0022,Bhubaneswar,ST023,7916,Tier-2,RG04,Government Employee,493225.0,Premium,Fiber Broadband,PL017,Retail Store,01-01-2014,146,Active,
C0012532,Akash,More,Male,31-03-1978,48,akash.more859@gmail.com,+918399267948,"Shop No. 102, Industrial Lane, New Delhi",CT0001,New Delhi,ST001,110191,Metro,RG01,Self Employed,1711999.0,Premium,Fiber Broadband,PL018,Retail Store,01-01-2014,146,Active,
C0012533,Vikram,Naidu,Male,31-03-2008,18,vikram.naidu397@hotmail.com,+919410021439,"Plot 227, Old Sector, Hubballi",CT0047,Hubballi,ST015,580610,Tier-3,RG03,School Teacher,401774.0,Value,OTT Bundles,PL019,Partner/Reseller,21-01-2019,43,Churned,07-09-2022
C0012534,Nikhil,Goel,Male,01-04-1979,47,nikhil.goel673@hotmail.com,+917398777377,"Flat 130, Krishna Cross, Agra",CT0039,Agra,ST004,282656,Tier-3,RG01,Nurse,273174.0,Mass,Prepaid Mobile,PL001,Retail Store,03-03-2019,84,Active,
C0012535,Kavitha,Menon,Female,01-04-2007,19,kavitha.menon352@rediffmail.com,+918229599426,"Flat 159, New Phase, Tirupati",CT0042,Tirupati,ST018,517435,Tier-3,RG03,Data Analyst,1110477.0,Enterprise,Enterprise,PL021,Online,01-01-2014,146,Active,
C0012536,Nandini,Singh,Female,01-04-1999,27,nandini.singh901@rediffmail.com,+919382173671,"Plot 393, Ashok Phase, Kolkata",CT0005,Kolkata,ST022,700757,Metro,RG04,Police Officer,,Mass,Prepaid Mobile,PL002,Online,08-01-2026,2,Churned,21-03-2026
C0012537,Tarun,Rao,Male,31-03-1984,42,tarun.rao918@gmail.com,+917539457581,"Villa 175, Garden Lane, Kota",CT0050,Kota,ST005,324852,Tier-3,RG01,Delivery Partner,182557.0,Value,Prepaid Mobile,PL005,Retail Store,08-09-2014,138,Active,
C0012538,Manish,Chopra,Male,01-04-1991,35,manish.chopra325@rediffmail.com,+918448206207,"Flat 380, Rajaji Sector, Patna",CT0021,Patna,ST024,800225,Tier-2,RG04,Delivery Partner,302890.0,Premium,Postpaid Mobile,PL008,Online,12-03-2018,17,Churned,12-08-2019
